binding_site_name,enzyme_name,binding_site_ranking,mainclass,subclass,subsubclass,designation,atoms,dataset,dates,centers,uniq_fold,uniq_sub,uniq_subsub,uniq_designation
1,TopM_Q8NRY8,1,1,1,5,12,591,2021,17/05/2000,"(67.114, 59.131, 4.589)",2508,29,172,1050
1,TopM_P45295,1,1,1,5,12,595,2021,17/05/2000,"(61.718, 62.843, 13.261)",2508,29,172,1050
1,TopM_P06149,1,1,1,5,12,615,2021,17/05/2000,"(61.374, 92.057, 8.737)",2508,29,172,1050
1,TopM_Q3BX45,1,1,8,4,11,588,2021,25/07/2000,"(26.231, 26.183, -49.391)",4587,17,182,886
1,TopM_Q8PNY8,1,1,8,4,11,508,2021,25/07/2000,"(30.082, 32.513, 46.382)",4587,17,182,886
1,TopM_O19114,1,1,14,13,39,444,2021,29/05/2001,"(8.003, 11.155, 30.24)",1003,14,268,1892
1,TopM_P32816,1,1,1,1,6,558,2021,03/08/2001,"(13.968, 24.413, 23.835)",1657,29,191,1792
1,TopM_P25984,1,1,1,1,80,595,2021,05/08/2001,"(61.616, 47.302, 32.654)",2109,29,191,452
1,TopM_P14061,1,1,1,1,51,530,2021,22/08/2001,"(22.041, -6.902, -6.195)",1854,29,191,1408
1,TopM_Q0RH96,1,1,11,1,28,709,2021,24/01/2002,"(78.457, 57.359, 29.175)",5446,73,90,2543
1,TopM_Q7AKI6,1,1,11,1,28,581,2021,24/01/2002,"(11.606, 29.3, 25.326)",5446,73,90,2543
1,TopM_P56522,1,1,18,1,6,595,2021,13/05/2002,"(13.392, 27.921, 23.362)",3031,31,111,2970
1,TopM_O59710,1,1,18,1,6,609,2021,13/05/2002,"(-1.868, -30.621, 34.178)",3031,31,111,2970
1,TopM_Q61578,1,1,18,1,6,606,2021,13/05/2002,"(13.215, 29.117, 20.904)",3031,31,111,2970
1,TopM_Q9X5V1,1,1,11,1,28,632,2021,30/05/2002,"(11.126, 34.254, 23.085)",5446,73,90,2543
1,TopM_Q46084,1,1,18,6,1,458,2021,19/06/2002,"(86.357, -17.12, 82.24)",3609,31,109,2047
1,TopM_P80878,1,1,11,1,6,747,2021,13/12/2002,"(4.123, 40.626, 8.842)",2743,73,90,1264
1,TopM_P60355,1,1,11,1,6,723,2021,13/12/2002,"(-1.302, 10.372, 29.013)",2743,73,90,1264
1,TopM_P44758,1,1,11,1,27,727,2021,08/01/2003,"(17.934, 64.493, 31.526)",2493,73,90,2471
1,TopM_B3EWI1,1,1,11,1,17,646,2021,08/01/2003,"(18.787, 31.801, 35.982)",2493,73,90,72
1,TopM_P46103,1,1,5,1,3,490,2021,03/02/2003,"(18.724, -32.367, 3.554)",2520,15,45,2511
1,TopM_P0A5L1,1,1,8,4,11,597,2021,05/02/2003,"(17.138, -2.837, 19.587)",324,17,182,886
1,TopM_O81884,1,1,1,1,316,472,2021,09/07/2003,"(19.877, 22.859, 19.6)",1344,29,191,1018
1,TopM_P18548,1,1,14,20,1,612,2021,09/09/2003,"(5.388, 12.365, 60.018)",1943,14,227,84
1,TopM_Q2RM63,1,1,7,99,1,730,2021,14/10/2003,"(45.325, 38.131, 26.638)",335,74,175,2638
1,TopM_A5IN10,1,1,7,99,1,737,2021,14/10/2003,"(42.72, 18.06, 47.641)",335,74,175,2638
1,TopM_Q9X0Q4,1,1,7,99,1,717,2021,14/10/2003,"(50.417, 41.228, 33.352)",335,74,175,2638
1,TopM_G3XCZ8,1,1,14,99,58,636,2021,04/03/2004,"(6.786, -1.864, 12.818)",828,14,186,2537
1,TopM_Q8GY31,1,1,20,4,48,431,2021,27/04/2004,"(5.696, -0.841, 14.508)",3288,9,244,2856
1,TopM_Q336V5,1,1,20,4,1,404,2021,27/04/2004,"(-17.935, -12.889, -2.319)",3288,9,244,259
1,TopM_Q10SX6,1,1,20,4,1,218,2021,27/04/2004,"(-16.025, 0.114, 5.434)",3288,9,244,259
1,TopM_Q8K9B5,1,1,2,1,11,442,2021,29/04/2004,"(-12.241, 54.774, -39.564)",5168,20,69,195
1,TopM_P44801,1,1,2,1,11,454,2021,29/04/2004,"(-7.891, 50.164, -24.493)",5168,20,69,195
1,TopM_P0DKT0,1,1,20,4,3,349,2021,23/06/2004,"(-12.279, -7.69, -2.022)",1754,9,244,838
1,TopM_P0DKS9,1,1,20,4,3,316,2021,23/06/2004,"(36.236, 32.873, 10.51)",1754,9,244,838
1,TopM_B1KD27,1,1,2,1,41,541,2021,16/08/2004,"(3.024, -3.342, 61.623)",408,20,69,1636
1,TopM_Q84JL2,1,1,2,4,4,472,2021,06/12/2004,"(78.698, 18.835, 19.844)",1182,20,274,1424
1,TopM_Q9LPL5,1,1,2,4,4,482,2021,06/12/2004,"(75.95, 15.697, 21.302)",1182,20,274,1424
1,TopM_O45924,1,1,2,4,4,461,2021,06/12/2004,"(77.272, 12.109, 5.391)",1182,20,274,1424
1,TopM_Q9AQC8,1,1,1,1,85,343,2021,24/03/2005,"(8.804, 60.71, 45.975)",4949,29,191,2813
1,TopM_P94424,1,1,5,1,39,382,2021,12/04/2005,"(20.654, -5.103, 22.094)",2981,15,45,907
1,TopM_Q6R7H4,1,1,17,4,1,358,2021,13/06/2005,"(91.269, -65.415, 9.4)",1721,10,6,1822
1,TopM_O66534,1,1,1,1,26,574,2021,22/09/2005,"(57.914, 53.847, 45.79)",1267,29,191,2344
1,TopM_Q6BII9,1,1,1,1,302,566,2021,25/02/2006,"(27.3, 1.72, -20.467)",4214,29,191,1694
1,TopM_Q0PCD7,1,1,1,3,45,578,2021,12/10/2006,"(19.591, 179.643, 57.203)",4307,29,47,2053
1,TopM_A5CWI5,1,1,8,4,11,568,2021,23/10/2006,"(59.802, 30.632, 0.744)",324,17,182,886
1,TopM_A1AWS4,1,1,8,4,11,537,2021,23/10/2006,"(54.008, 29.038, 2.019)",324,17,182,886
1,TopM_Q8KLK7,1,1,13,11,80,511,2021,26/10/2006,"(-100.135, -20.618, 16.389)",835,72,207,962
1,TopM_G4V4T6,1,1,13,11,80,535,2021,26/10/2006,"(-92.064, 23.717, 1.986)",835,72,207,962
1,TopM_Q9SQT8,1,1,1,1,10,489,2021,11/12/2006,"(30.647, 47.37, 68.655)",5318,29,191,1387
1,TopM_Q569D5,1,1,8,3,4,759,2021,13/02/2007,"(41.279, 30.501, 33.103)",3803,17,125,202
1,TopM_Q6DCH7,1,1,8,3,4,765,2021,13/02/2007,"(25.087, 86.009, 59.829)",3803,17,125,202
1,TopM_Q52KZ7,1,1,8,3,4,766,2021,13/02/2007,"(56.585, 53.668, 6.502)",3803,17,125,202
1,TopM_Q9M881,1,1,14,19,2,698,2021,15/03/2007,"(0.318, -26.226, 32.516)",5198,14,101,1950
1,TopM_Q9M880,1,1,14,19,2,699,2021,15/03/2007,"(0.653, -26.327, 31.105)",5198,14,101,1950
1,TopM_Q9LF05,1,1,14,19,2,698,2021,15/03/2007,"(0.822, -24.811, 32.147)",5198,14,101,1950
1,TopM_P71317,1,1,6,1,1,104,2021,30/03/2007,"(7.276, 5.517, 3.506)",2791,28,266,882
1,TopM_Q5SJP8,1,1,14,14,9,462,2021,30/04/2007,"(72.012, 40.156, 42.985)",4613,14,77,665
1,TopM_Q24857,1,1,1,1,2,529,2021,21/11/2007,"(82.993, -23.877, -63.937)",5425,29,191,632
1,TopM_P25373,1,1,11,1,9,281,2021,14/05/2008,"(-0.418, 12.834, 1.157)",2098,73,90,2353
1,TopM_C9K1X7,1,1,14,99,62,624,2021,31/05/2008,"(-38.052, -5.175, 31.917)",4335,14,186,312
1,TopM_D1YUK8,1,1,1,1,47,521,2021,26/06/2008,"(-4.305, 35.772, 27.027)",4184,29,191,1533
1,TopM_B1VN94,1,1,3,1,113,506,2021,11/08/2008,"(-8.043, -2.36, 8.182)",481,68,113,1506
1,TopM_P07003,1,1,2,5,1,526,2021,20/10/2008,"(52.94, 19.304, 23.913)",1539,20,198,2792
1,TopM_P44589,1,1,20,4,1,608,2021,24/10/2008,"(72.205, 55.949, -3.244)",2488,9,244,259
1,TopM_P63621,1,1,20,4,1,543,2021,24/10/2008,"(82.927, 46.755, -5.331)",2488,9,244,259
1,TopM_P63622,1,1,20,4,1,586,2021,24/10/2008,"(70.419, 52.794, 0.778)",2488,9,244,259
1,TopM_P14941,1,1,1,1,80,631,2021,05/01/2009,"(62.982, 3.61, 53.758)",2109,29,191,452
1,TopM_Q00460,1,1,14,13,236,775,2021,24/02/2009,"(40.202, 22.612, 19.657)",3095,14,268,1099
1,TopM_P85999,1,1,11,1,7,165,2021,07/05/2009,"(4.27, 48.654, 22.307)",2950,73,90,128
1,TopM_P85046,1,1,14,18,1,342,2021,17/05/2009,"(-14.795, 66.636, -23.684)",2937,14,145,698
1,TopM_Q7V7Y8,1,1,3,7,5,610,2021,10/07/2009,"(0.069, -23.29, 41.195)",2732,68,13,2642
1,TopM_A2CA92,1,1,3,7,5,605,2021,10/07/2009,"(-3.672, -29.46, 53.793)",2732,68,13,2642
1,TopM_O33472,1,1,13,11,47,705,2021,16/07/2009,"(2.682, 33.999, 84.099)",1124,72,207,1012
1,TopM_O69721,1,1,3,1,12,546,2021,24/11/2009,"(-40.237, 116.091, 6.441)",1307,68,113,1234
1,TopM_Q16DR9,1,1,3,7,7,620,2021,10/02/2010,"(38.806, 64.05, 68.218)",4287,68,13,2289
1,TopM_Q9RFD4,1,1,3,7,7,671,2021,10/02/2010,"(61.095, 31.12, 97.792)",4287,68,13,2289
1,TopM_A3PL16,1,1,3,7,7,650,2021,10/02/2010,"(59.047, 44.679, 99.113)",4287,68,13,2289
1,TopM_Q59110,1,1,8,99,5,531,2021,19/04/2010,"(44.652, 11.609, 52.383)",3857,17,103,2431
1,TopM_P45575,1,1,8,99,5,607,2021,06/09/2010,"(54.705, 3.5, -37.897)",3857,17,103,2431
1,TopM_A4ISB9,1,1,1,1,192,645,2021,21/09/2010,"(-3.108, 2.705, 32.05)",5425,29,191,1417
1,TopM_P0AGG4,1,1,8,1,8,479,2021,01/10/2010,"(58.313, -7.963, 9.938)",1699,17,246,1597
1,TopM_P0AGG5,1,1,8,1,8,418,2021,01/10/2010,"(53.248, -10.028, 6.847)",1699,17,246,1597
1,TopM_P0AGG6,1,1,8,1,8,267,2021,01/10/2010,"(71.023, -12.36, 11.358)",1699,17,246,1597
1,TopM_Q9A9E9,1,1,8,4,11,655,2021,07/11/2010,"(61.595, 22.151, 12.109)",4927,17,182,886
1,TopM_Q9VSL3,1,1,5,4,1,590,2021,29/03/2011,"(-46.738, -37.191, 36.738)",5394,15,88,947
1,TopM_Q43090,1,1,7,7,1,143,2021,10/06/2011,"(-29.706, -9.438, -16.285)",3588,74,112,241
1,TopM_Q7WTJ6,1,1,14,13,7,746,2021,10/10/2011,"(68.887, 100.509, 99.848)",1963,14,268,164
1,TopM_P19730,1,1,14,13,7,713,2021,10/10/2011,"(88.675, 80.583, 75.994)",1963,14,268,164
1,TopM_P52337,1,1,18,6,1,577,2021,14/10/2011,"(73.807, -1.926, 5.646)",2625,31,109,2047
1,TopM_P59288,1,1,3,7,5,631,2021,13/04/2012,"(3.534, -22.848, 41.002)",2732,68,13,2642
1,TopM_Q6MRJ2,1,1,7,1,13,318,2021,04/06/2012,"(31.313, 65.278, 12.886)",4138,74,59,2254
1,TopM_Q0KDL6,1,1,1,1,1,630,2021,08/08/2012,"(62.287, 11.184, 65.363)",2109,29,191,2286
1,TopM_Q0W5A6,1,1,1,1,47,530,2021,08/08/2012,"(3.913, 30.096, 19.952)",4184,29,191,1533
1,TopM_Q703W7,1,1,1,1,47,542,2021,08/08/2012,"(-1.559, 31.197, 31.016)",4184,29,191,1533
1,TopM_A4YGN0,1,1,2,1,76,498,2021,08/08/2012,"(42.918, 24.357, 18.951)",5266,20,69,548
1,TopM_P80175,1,1,1,99,36,621,2021,08/08/2012,"(99.985, 6.695, 147.601)",5266,29,105,856
1,TopM_Q9P4B8,1,1,1,1,302,584,2021,25/09/2012,"(12.363, 29.424, 9.438)",4214,29,191,1694
1,TopM_Q757H6,1,1,1,1,302,586,2021,25/09/2012,"(6.135, 2.031, 16.645)",4214,29,191,1694
1,TopM_Q33093,1,1,3,7,7,156,2021,16/10/2012,"(12.412, 59.422, -20.236)",3517,68,13,2289
1,TopM_B9W4V6,1,1,11,2,1,529,2021,29/10/2012,"(25.633, -26.067, 18.434)",615,73,3,540
1,TopM_Q08IC0,1,1,2,1,26,540,2021,28/01/2013,"(41.289, 41.677, 54.51)",3800,20,69,695
1,TopM_Q6FFQ0,1,1,2,1,26,634,2021,28/01/2013,"(37.003, 33.017, -6.706)",3800,20,69,695
1,TopM_Q45305,1,1,3,1,98,430,2021,19/02/2013,"(27.985, -27.462, -14.711)",3603,68,113,392
1,TopM_Q8J130,1,1,14,18,1,789,2021,22/02/2013,"(-14.529, -13.699, -20.269)",4530,14,145,698
1,TopM_F2RB80,1,1,14,99,65,610,2021,16/03/2013,"(14.916, -52.479, -14.703)",784,14,186,1737
1,TopM_Q0QFQ1,1,1,14,13,24,413,2021,21/04/2013,"(19.82, 0.877, 23.538)",3257,14,268,1631
1,TopM_Q59647,1,1,7,2,5,642,2021,18/07/2013,"(8.829, 25.332, 30.178)",3870,74,236,2248
1,TopM_P98008,1,1,7,2,5,664,2021,18/07/2013,"(-2.17, 66.923, 29.53)",3870,74,236,2248
1,TopM_Q04616,1,1,3,99,4,664,2021,28/08/2013,"(-90.422, -20.52, 68.819)",4235,68,200,75
1,TopM_Q7D5C1,1,1,3,99,4,772,2021,28/08/2013,"(-98.552, -11.822, 85.043)",4235,68,200,75
1,TopM_Q06401,1,1,3,99,4,704,2021,28/08/2013,"(-69.595, -22.41, 66.874)",4235,68,200,75
1,TopM_O31266,1,1,13,11,48,713,2021,19/11/2013,"(-2.843, -80.384, -14.301)",1124,72,207,815
1,TopM_Q8RQQ0,1,1,14,13,29,469,2021,29/01/2014,"(17.766, 20.657, -6.755)",4613,14,268,2333
1,TopM_Q04507,1,1,14,99,39,446,2021,07/05/2014,"(66.054, -83.159, -94.509)",3145,14,186,1842
1,TopM_P15109,1,1,13,11,3,385,2021,23/09/2014,"(-26.092, -24.403, 18.373)",1878,72,207,1444
1,TopM_P57523,1,1,2,1,11,471,2021,15/10/2014,"(-3.014, -13.501, 7.769)",5168,20,69,195
1,TopM_Q7TYQ9,1,1,14,13,59,566,2021,24/11/2014,"(58.733, 47.257, 99.959)",4277,14,268,142
1,TopM_P9WKF7,1,1,14,13,59,562,2021,24/11/2014,"(75.391, 44.512, 106.499)",4277,14,268,142
1,TopM_P33177,1,1,18,6,1,145,2021,24/11/2014,"(-25.383, 18.114, 1.985)",2276,31,109,2047
1,TopM_P9WKF6,1,1,14,13,59,570,2021,24/11/2014,"(75.098, 53.344, 94.18)",4277,14,268,142
1,TopM_Q4UR77,1,1,8,4,11,581,2021,25/11/2014,"(1.652, 33.068, -26.44)",4587,17,182,886
1,TopM_Q895K3,1,1,17,7,3,604,2021,26/01/2015,"(9.741, 18.412, 2.306)",4403,10,36,1778
1,TopM_B8I6E1,1,1,17,7,3,677,2021,26/01/2015,"(4.516, 18.19, 3.04)",4403,10,36,1778
1,TopM_Q97I56,1,1,17,7,3,559,2021,26/01/2015,"(9.674, 13.79, -5.229)",4403,10,36,1778
1,TopM_P33642,1,1,4,3,19,677,2021,17/03/2015,"(-68.799, 19.975, 2.632)",2287,42,39,160
1,TopM_Q88Q83,1,1,4,3,19,686,2021,17/03/2015,"(-108.752, -6.325, 19.946)",2287,42,39,160
1,TopM_P45415,1,1,17,1,8,368,2021,20/03/2015,"(72.463, 37.819, 23.936)",2509,10,166,2862
1,TopM_Q82IY3,1,1,14,15,32,414,2021,24/03/2015,"(45.608, -45.946, 6.748)",4335,14,4,1080
1,TopM_D2W6T1,1,1,14,11,n2,609,2021,09/07/2015,"(41.291, 26.07, 53.729)",690,14,9,1165
1,TopM_E9EUE8,1,1,13,11,54,595,2021,19/02/2016,"(28.298, 81.826, 127.303)",769,72,207,516
1,TopM_Q6GZT8,1,1,17,4,1,281,2021,05/03/2016,"(-1.467, -53.744, 30.328)",3374,10,6,1822
1,TopM_Q196Z5,1,1,17,4,1,277,2021,05/03/2016,"(120.4, -35.387, 23.553)",3374,10,6,1822
1,TopM_P0C8H9,1,1,17,4,1,374,2021,05/03/2016,"(-19.341, -11.089, 37.193)",1721,10,6,1822
1,TopM_P0C8H7,1,1,17,4,1,369,2021,05/03/2016,"(57.963, 79.057, 83.741)",1721,10,6,1822
1,TopM_P0A9S6,1,1,1,1,6,489,2021,23/11/2016,"(-171.72, 177.268, 0.246)",1657,29,191,1792
1,TopM_P0A9S5,1,1,1,1,6,484,2021,23/11/2016,"(-169.487, 183.766, 19.064)",1657,29,191,1792
1,TopM_Q9JN69,1,1,11,1,23,599,2021,06/12/2016,"(4.898, 19.134, -8.018)",5139,73,90,1704
1,TopM_Q5LFI5,1,1,7,1,13,324,2021,27/12/2016,"(2.169, 55.031, 7.594)",4138,74,59,2254
1,TopM_Q64WA9,1,1,7,1,13,334,2021,27/12/2016,"(6.878, 48.171, 20.338)",4138,74,59,2254
1,TopM_B9JK80,1,1,1,1,420,626,2021,13/01/2017,"(25.54, -75.132, -22.755)",607,29,191,2506
1,TopM_A8FYU6,1,1,2,1,41,489,2021,27/01/2017,"(-22.138, -19.241, 43.435)",408,20,69,1636
1,TopM_Q61147,1,1,16,3,1,745,2021,03/02/2017,"(8.088, -15.193, -23.287)",1845,52,63,956
1,TopM_P00450,1,1,16,3,1,731,2021,03/02/2017,"(9.541, -20.145, -22.412)",1845,52,63,956
1,TopM_P13635,1,1,16,3,1,705,2021,03/02/2017,"(7.881, -2.365, -30.362)",1845,52,63,956
1,TopM_O68949,1,1,18,6,1,590,2021,16/02/2017,"(91.798, 68.987, 62.669)",3609,31,109,2047
1,TopM_Q8EHU1,1,1,2,1,41,545,2021,17/02/2017,"(6.855, 43.102, 49.585)",408,20,69,1636
1,TopM_Q7BS32,1,1,13,12,19,731,2021,06/03/2017,"(16.105, -2.758, -3.999)",4715,72,82,2935
1,TopM_P32021,1,1,13,12,19,719,2021,06/03/2017,"(-5.338, 1.996, 0.794)",4715,72,82,2935
1,TopM_Q8XPV7,1,1,13,12,19,729,2021,06/03/2017,"(-1.191, -3.754, 0.439)",4715,72,82,2935
1,TopM_Q9FJI5,1,1,1,1,49,460,2021,07/04/2017,"(23.299, 20.475, 5.949)",1794,29,191,2805
1,TopM_Q42919,1,1,1,1,49,451,2021,07/04/2017,"(4.974, -4.665, 57.557)",1794,29,191,2805
1,TopM_Q9LK23,1,1,1,1,49,462,2021,07/04/2017,"(20.053, 28.035, 14.779)",1794,29,191,2805
1,TopM_Q8PY84,1,1,8,7,3,292,2021,06/07/2017,"(38.779, -22.808, 16.533)",4592,17,84,2141
1,TopM_Q8TIB9,1,1,8,7,3,208,2021,06/07/2017,"(16.079, -9.353, 21.857)",4592,17,84,2141
1,TopM_Q6TMK4,1,1,11,1,7,606,2021,17/10/2017,"(4.61, -44.271, -11.672)",4166,73,90,128
1,TopM_P47195,1,1,14,19,66,620,2021,20/10/2017,"(56.119, -0.224, 1.647)",2541,14,101,2238
1,TopM_O68952,1,1,18,6,1,593,2021,31/12/2017,"(92.759, 67.182, 62.591)",3609,31,109,2047
1,TopM_P93762,1,1,1,3,5,598,2021,08/02/2018,"(25.602, -7.062, 7.404)",4307,29,47,334
1,TopM_P54990,1,1,5,1,42,605,2021,14/02/2018,"(48.305, 109.336, 186.779)",4156,15,45,1162
1,TopM_Q6Q271,1,1,5,1,36,556,2021,14/02/2018,"(51.084, 110.097, 189.46)",4156,15,45,2643
1,TopM_Q8U0Z8,1,1,12,7,2,350,2021,17/02/2018,"(129.106, 155.307, 240.655)",4658,32,235,2118
1,TopM_Q8U0Z6,1,1,12,7,2,617,2021,23/03/2018,"(132.099, 204.856, 174.935)",778,32,235,2118
1,TopM_F1SVE4,1,1,12,98,3,667,2021,23/03/2018,"(222.191, 229.566, 287.614)",778,32,95,2828
1,TopM_P54989,1,1,14,14,10,503,2021,28/08/2018,"(46.169, 65.215, 532.931)",305,14,77,1037
1,TopM_E9JFX9,1,1,14,13,131,501,2021,28/08/2018,"(51.527, 48.06, 501.769)",305,14,268,96
1,TopM_A8XT16,1,1,8,5,18,466,2021,17/09/2018,"(16.309, -7.056, -3.755)",5394,17,72,1092
1,TopM_P50321,1,1,2,1,12,475,2021,09/01/2019,"(10.947, 23.451, 22.799)",1971,20,69,1284
1,TopM_P50322,1,1,2,1,12,483,2021,09/01/2019,"(22.182, 11.079, 39.962)",1971,20,69,1284
1,TopM_Q8VXQ9,1,1,2,1,13,427,2021,09/01/2019,"(20.728, 16.211, 33.165)",1971,20,69,2153
1,TopM_P19924,1,2,7,1,19,526,2021,16/03/1998,"(7.642, 81.115, 43.567)",1974,23,148,1980
1,TopM_P23010,1,2,7,1,19,513,2021,16/03/1998,"(7.806, 88.094, 39.76)",1974,23,148,1980
1,TopM_P19923,1,2,7,1,19,538,2021,16/03/1998,"(4.711, 78.605, 39.67)",1974,23,148,1980
1,TopM_Q9C6C8,1,2,5,1,18,448,2021,14/10/1998,"(-30.518, 24.223, 84.497)",515,54,159,2814
1,TopM_O65857,1,2,5,1,18,464,2021,14/10/1998,"(-26.062, 29.072, 78.216)",515,54,159,2814
1,TopM_B3FWR8,1,2,5,1,18,443,2021,14/10/1998,"(-24.791, 37.553, 78.618)",515,54,159,2814
1,TopM_A6GWR9,1,2,5,1,3,568,2021,09/03/1999,"(65.123, 31.284, 21.335)",355,54,159,1829
1,TopM_B0R3T7,1,2,5,1,78,537,2021,27/07/1999,"(144.329, 12.346, 152.368)",458,54,159,2657
1,TopM_B9LUV3,1,2,5,1,78,552,2021,27/07/1999,"(103.192, -29.768, 147.124)",458,54,159,2657
1,TopM_Q9HRM5,1,2,5,1,78,519,2021,27/07/1999,"(143.407, 7.706, 154.412)",458,54,159,2657
1,TopM_Q9LHL5,1,2,5,1,60,296,2021,04/11/1999,"(-10.146, -13.795, 29.535)",4365,54,159,88
1,TopM_Q84J75,1,2,5,1,60,294,2021,04/11/1999,"(-1.703, 31.006, 21.575)",4365,54,159,88
1,TopM_B0G172,1,2,5,1,60,278,2021,04/11/1999,"(6.515, 21.325, 33.99)",4365,54,159,88
1,TopM_Q56308,1,2,1,1,77,588,2021,08/12/1999,"(14.781, -35.288, -2.091)",3796,50,269,311
1,TopM_P06479,1,2,7,1,21,565,2021,23/05/2000,"(9.923, 22.026, 12.799)",2043,23,148,1011
1,TopM_P75480,1,2,7,8,7,265,2021,12/09/2000,"(16.414, -3.183, -1.437)",4256,23,100,763
1,TopM_Q8TYG6,1,2,7,1,39,623,2021,22/09/2000,"(61.461, 30.933, 28.434)",3838,23,148,1570
1,TopM_Q46DI6,1,2,4,2,48,597,2021,09/07/2001,"(-0.827, 83.896, 47.875)",3624,46,272,2180
1,TopM_Q8THU2,1,2,4,2,48,563,2021,09/07/2001,"(19.927, 61.123, 76.214)",3624,46,272,2180
1,TopM_Q8PXW5,1,2,4,2,48,563,2021,11/01/2002,"(26.2, 32.106, 76.607)",3624,46,272,2180
1,TopM_P9WKE0,1,2,7,4,9,542,2021,21/01/2002,"(23.205, 17.214, 15.855)",3046,23,213,765
1,TopM_P9WKE1,1,2,7,4,9,522,2021,21/01/2002,"(26.224, 21.514, 15.601)",3046,23,213,765
1,TopM_Q9LQ48,1,2,5,1,18,459,2021,14/03/2002,"(57.015, -5.454, 43.898)",5319,54,159,2814
1,TopM_O15990,1,2,7,3,3,761,2021,17/06/2002,"(19.637, 10.041, 49.874)",815,23,55,2417
1,TopM_G1ESZ9,1,2,7,3,3,758,2021,17/06/2002,"(16.56, 11.904, 54.133)",815,23,55,2417
1,TopM_P08536,1,2,7,7,4,509,2021,25/07/2002,"(-32.455, 45.142, 63.834)",1579,23,226,1516
1,TopM_Q6CNU6,1,2,7,7,4,517,2021,25/07/2002,"(-27.526, 38.826, 62.922)",1579,23,226,1516
1,TopM_Q6FXQ8,1,2,7,7,4,488,2021,25/07/2002,"(-18.179, 49.032, 58.726)",1579,23,226,1516
1,TopM_Q9AGY6,1,2,7,7,71,451,2021,05/08/2002,"(29.244, -5.662, 26.852)",4935,23,226,1589
1,TopM_P45749,1,2,7,7,72,476,2021,23/08/2002,"(11.655, 36.098, 46.371)",2515,23,226,619
1,TopM_Q47907,1,2,7,7,72,277,2021,23/08/2002,"(29.636, -2.874, 6.721)",3636,23,226,619
1,TopM_Q57616,1,2,3,1,169,416,2021,20/01/2003,"(116.274, 36.576, 111.083)",2159,51,54,2516
1,TopM_P27988,1,2,3,1,169,399,2021,20/01/2003,"(142.275, 44.47, 73.941)",2159,51,54,2516
1,TopM_P14751,1,2,1,1,72,527,2021,05/02/2003,"(30.409, 19.795, 0.643)",1864,50,269,2458
1,TopM_P17402,1,2,7,1,21,591,2021,30/04/2003,"(28.463, 20.245, 44.904)",2043,23,148,1011
1,TopM_P22649,1,2,7,1,21,542,2021,30/04/2003,"(38.391, 11.288, 37.967)",2043,23,148,1011
1,TopM_A1T9S1,1,2,3,1,282,624,2021,25/08/2003,"(46.507, 60.159, -10.675)",251,51,54,2434
1,TopM_A3Q0G0,1,2,3,1,282,603,2021,25/08/2003,"(68.201, 90.837, -4.525)",251,51,54,2434
1,TopM_A0PQ31,1,2,3,1,282,604,2021,25/08/2003,"(42.403, 93.948, 1.117)",251,51,54,2434
1,TopM_Q0AJ79,1,2,7,7,56,582,2021,15/10/2003,"(79.847, 15.656, -21.408)",512,23,226,2771
1,TopM_Q82XJ4,1,2,7,7,56,577,2021,15/10/2003,"(85.552, 19.063, -20.375)",512,23,226,2771
1,TopM_Q9V302,1,2,7,7,72,574,2021,23/10/2003,"(-31.378, -0.771, 7.144)",5389,23,226,619
1,TopM_Q0P9D3,1,2,6,1,34,569,2021,23/10/2003,"(21.993, 6.123, -5.341)",3252,37,80,2871
1,TopM_O50607,1,2,7,7,7,592,2021,21/01/2004,"(85.261, 10.698, 11.128)",1192,23,226,3010
1,TopM_P95690,1,2,7,7,7,527,2021,21/01/2004,"(70.962, 20.209, 10.827)",1192,23,226,3010
1,TopM_Q9CKP7,1,2,1,1,176,516,2021,18/03/2004,"(-29.848, -0.915, 44.8)",4987,50,269,2927
1,TopM_C6DFR7,1,2,1,1,176,522,2021,18/03/2004,"(-22.341, 14.082, 8.845)",4987,50,269,2927
1,TopM_B2VK95,1,2,1,1,176,525,2021,18/03/2004,"(-11.166, 7.536, -9.494)",4987,50,269,2927
1,TopM_Q6L8L1,1,2,7,11,1,615,2021,26/05/2004,"(126.561, 58.248, 16.692)",4127,23,75,1063
1,TopM_Q6L8J9,1,2,7,11,1,483,2021,26/05/2004,"(122.201, 43.137, 26.282)",4127,23,75,1063
1,TopM_Q79V60,1,2,7,11,1,417,2021,26/05/2004,"(123.429, 45.797, 31.792)",4127,23,75,1063
1,TopM_Q9A5I5,1,2,7,7,65,457,2021,28/06/2004,"(77.814, 51.058, 38.86)",596,23,226,1680
1,TopM_B8GZM2,1,2,7,7,65,459,2021,28/06/2004,"(104.945, 25.834, 26.018)",596,23,226,1680
1,TopM_O83525,1,2,7,7,60,514,2021,05/08/2004,"(83.269, 39.529, -26.971)",1347,23,226,310
1,TopM_P58255,1,2,3,1,19,398,2021,02/09/2004,"(6.706, 39.293, -4.629)",2663,51,54,3025
1,TopM_Q8AA13,1,2,5,1,3,576,2021,17/12/2004,"(63.692, 33.775, 24.26)",355,54,159,1829
1,TopM_Q5LS57,1,2,1,1,269,580,2021,19/02/2005,"(23.794, -31.251, 33.665)",3941,50,269,2555
1,TopM_Q6CZ25,1,2,7,1,217,392,2021,28/02/2005,"(37.384, 24.605, 90.337)",3619,23,148,1850
